date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2021-01-09 00:00:00,-0.3,-2.4,3.4,0,,,8.2,,1023.4,
2021-01-10 00:00:00,0,-2,4,0,,,6.7,,1025.8,
2021-01-11 00:00:00,1.5,-2.9,3.9,0,,,6.7,,1024.2,
2021-01-12 00:00:00,6.4,3.7,9,,,,15.1,,1017.2,
2021-01-13 00:00:00,7.4,5.4,9.3,,,,10.5,,1021.2,
2021-01-14 00:00:00,8.4,5.3,10.2,,,,17,,1017.2,
2021-01-15 00:00:00,1.2,-0.4,3.9,,,,12.8,,1026.7,
2021-01-16 00:00:00,-0.8,-3.4,3.3,7.2,,,7.7,,1025.9,
2021-01-17 00:00:00,4.6,2.8,7.4,,,,7.4,,1024.1,
2021-01-18 00:00:00,3.7,0.7,6.9,0,,,8.5,,1027.1,
2021-01-19 00:00:00,4.9,3.7,6.4,,,,16.8,,1015.8,
2021-01-20 00:00:00,8.6,5.9,11.4,0.4,,,18.7,,999.9,
2021-01-21 00:00:00,7.9,4.8,11.3,,,,21.5,,992.7,
2021-01-22 00:00:00,5.3,3.6,9,,,,7.1,,995.5,
2021-01-23 00:00:00,2.9,1,4.9,,,,10.8,,996.3,
2021-01-24 00:00:00,0.3,-1.9,1.9,,,,9.5,,1000.9,
2021-01-25 00:00:00,2,0.7,4.4,,,,11.4,,1008.5,
2021-01-26 00:00:00,1.3,-0.7,3,0.5,,,8,,1021.5,
2021-01-27 00:00:00,4.7,1.6,8,,,,10.8,,1015.5,
2021-01-28 00:00:00,11.2,8.3,13.2,,,,16,,1008.6,
2021-01-29 00:00:00,9.7,6,11.6,,,,19,,1005,
2021-01-30 00:00:00,9.2,5.9,11.9,,,,11.5,,997.5,
2021-01-31 00:00:00,7.5,5,8.9,,,,5.5,,995.7,
2021-02-01 00:00:00,8.2,6.3,9.1,,,,9.2,,995.8,
2021-02-02 00:00:00,10.8,6.4,13.9,,,,15.4,,1002.2,
2021-02-03 00:00:00,9.9,6,11.8,,,,17,,1001.4,
2021-02-04 00:00:00,7.6,5,11.1,,,,5.5,,1011.7,
2021-02-05 00:00:00,8.5,5.9,11,,,,4.9,,1011.2,
2021-02-06 00:00:00,7.4,6.9,8.2,,,,6.6,,1004.2,
2021-02-07 00:00:00,2.4,-0.5,6.8,,,,10.5,,998.5,
2021-02-08 00:00:00,-1.5,-2.5,-0.6,,,,7.1,,999.2,
2021-02-09 00:00:00,-2.9,-3.9,-1.7,0.6,,,9,,1003.2,
2021-02-10 00:00:00,-3.8,-7,-0.6,,,,13.5,,1010,
2021-02-11 00:00:00,-3.4,-7,1,0,,,17.4,,1024.8,
2021-02-12 00:00:00,-2.7,-4.9,1.5,0,,,21.4,,1025.9,
2021-02-13 00:00:00,-4,-6.5,-1.2,0,,,15,,1032.3,
2021-02-14 00:00:00,-2,-5.8,1.4,0,,,11.8,,1032,
2021-02-15 00:00:00,5.4,1.5,9,,,,13.5,,1025.8,
2021-02-16 00:00:00,8.4,6.5,10.6,,,,13.2,,1018.1,
2021-02-17 00:00:00,9.1,7.2,12.2,0.1,,,11.8,,1018.6,
2021-02-18 00:00:00,8.1,5.6,10.6,,,,10.3,,1010.8,
2021-02-19 00:00:00,8.4,4.3,13.6,0,,,12.1,,1014.8,
2021-02-20 00:00:00,12.1,7.8,17.5,0,,,21.1,,1010.1,
2021-02-21 00:00:00,11.6,6.8,16.5,0,,,13.3,,1011.2,
2021-02-22 00:00:00,12.2,10.3,14.8,0.1,,,5.6,,1017.6,
2021-02-23 00:00:00,13.2,10.6,16.8,0,,,11.6,,1028.9,
2021-02-24 00:00:00,13.1,9.5,18.4,0,,,8.7,,1029.1,
2021-02-25 00:00:00,11.8,7.2,15.6,0.1,,,7.3,,1027.7,
2021-02-26 00:00:00,8.5,5.3,11.6,,,,9,,1035.2,
2021-02-27 00:00:00,5.6,1.8,10.6,0,,,12.1,,1038,
2021-02-28 00:00:00,5.5,2.1,10.3,0,,,12.5,,1032.8,
2021-03-01 00:00:00,7.6,2.7,13.6,0,,,7.5,,1028.8,
2021-03-02 00:00:00,8.2,0.9,17,0,,,3.3,,1028.2,
2021-03-03 00:00:00,11.3,5.5,16.4,,,,4.2,,1028.1,
2021-03-04 00:00:00,8.7,5.7,11,,,,7.6,,1022.8,
2021-03-05 00:00:00,4.2,2.9,5.4,0,,,14.8,,1027,
2021-03-06 00:00:00,3.4,-0.4,8.2,0,,,11.8,,1029.5,
2021-03-07 00:00:00,3,-2.2,8.2,0,,,7.3,,1024.7,
2021-03-08 00:00:00,2.5,-1.5,7,0,,,8,,1023,
2021-03-09 00:00:00,5,-0.7,11.1,0,,,4.9,,1021.5,
2021-03-10 00:00:00,5,0.6,9.1,,,,12.1,,1017.8,
2021-03-11 00:00:00,9.5,6.6,14.3,,,,22.2,,1007.5,
2021-03-12 00:00:00,6.7,3.8,11,,,,17.6,,1012.3,
2021-03-13 00:00:00,7.4,4.6,10.7,,,,21.1,,1005.2,
2021-03-14 00:00:00,6.3,2.1,10.4,,,,15.6,,1016.7,
2021-03-15 00:00:00,7.6,5.2,10.4,,,,13.3,,1020.5,
2021-03-16 00:00:00,6.7,3.5,9.3,,,,8.2,,1027.3,
2021-03-17 00:00:00,6.7,5,9.2,,,,16.2,,1029.3,
2021-03-18 00:00:00,5.4,3.9,6.7,,,,11.1,,1026.5,
2021-03-19 00:00:00,5.1,3.4,7.6,,,,14.7,,1023.1,
2021-03-20 00:00:00,4.6,1.2,8.8,0,,,9.8,,1029.5,
2021-03-21 00:00:00,6.1,1.9,11,0.3,,,9.7,,1026.7,
2021-03-22 00:00:00,5.6,2.3,7.7,0,,,10.1,,1027.2,
2021-03-23 00:00:00,6.5,-0.8,13.3,0,,,2.8,,1026.7,
2021-03-24 00:00:00,9.4,1.7,16.8,0,,,6.2,,1023.4,
2021-03-25 00:00:00,8.8,6.1,13.4,,,,4.9,,1022.4,
2021-03-26 00:00:00,8.3,4.4,13.6,,,,12.8,,1018.4,
2021-03-27 00:00:00,7.4,3.2,11.7,0.1,,,12.2,,1026.1,
2021-03-28 00:00:00,10.1,4,15.6,0,,,9.6,,1029.5,
2021-03-29 00:00:00,13.8,3.9,22,0,,,5.3,,1030.2,
2021-03-30 00:00:00,15.9,7.7,23.6,0,,,4.6,,1028.1,
2021-03-31 00:00:00,15.9,6.9,24.4,0,,,3.5,,1022,
2021-04-01 00:00:00,16,8.6,23.7,0,,,6.7,,1019.8,
2021-04-02 00:00:00,9.1,5.1,13,0,,,16.3,,1023.6,
2021-04-03 00:00:00,6.8,4.7,10.1,0,,,17.6,,1027.1,
2021-04-04 00:00:00,6.6,2,11.5,0,,,9.1,,1025.3,
2021-04-05 00:00:00,4.3,1.9,7.8,,,,9.8,,1018,
2021-04-06 00:00:00,2.1,-1.5,5.9,,,,9.6,,1020.3,
2021-04-07 00:00:00,3.3,-1.7,8.7,,,,8.7,,1024.4,
2021-04-08 00:00:00,6.8,3.2,11.8,0,,,3.5,,1024.2,
2021-04-09 00:00:00,8.2,1.2,15.6,,,,5.5,,1015.3,
2021-04-10 00:00:00,9.2,6.7,13.1,,,,8.5,,1010.6,
2021-04-11 00:00:00,5.5,3.7,7.7,,,,12.2,,1014.9,
2021-04-12 00:00:00,5.2,0.8,10.8,0.7,,,8.3,,1029,
2021-04-13 00:00:00,5.4,1,9.5,0,,,10.5,,1032.3,
2021-04-14 00:00:00,6,1.3,10.6,0,,,9.1,,1030.5,
2021-04-15 00:00:00,5.2,1.3,8.8,0.2,,,11.6,,1029.3,
2021-04-16 00:00:00,5.9,1.7,8.7,0,,,11.4,,1027.4,
2021-04-17 00:00:00,8.2,3.5,12.7,0,,,11.6,,1025.3,
2021-04-18 00:00:00,7.6,1.8,13,0,,,7.2,,1023.6,
2021-04-19 00:00:00,9.4,1.8,16.1,0,,,3.5,,1021,
2021-04-20 00:00:00,11.2,4.6,17.3,0.2,,,3.8,,1016.8,
2021-04-21 00:00:00,11.5,4.1,17.2,0.2,,,6.3,,1016.9,
2021-04-22 00:00:00,10.8,5.2,16,0,,,13.2,,1022.4,
2021-04-23 00:00:00,12,4.9,18.1,0,,,12.4,,1025.3,
2021-04-24 00:00:00,12.7,6.3,18.3,0,,,13.8,,1022.8,
2021-04-25 00:00:00,11.2,6.7,15.5,0,,,18,,1021.7,
2021-04-26 00:00:00,10.9,4.6,17.1,0,,,16.2,,1015.7,
2021-04-27 00:00:00,11.6,3.8,18,0,,,7.3,,1008.3,
2021-04-28 00:00:00,11.7,3.3,18.8,,,,5.2,,1003.4,
2021-04-29 00:00:00,9.2,6.1,12.2,0.4,,,8.2,,1009,
2021-04-30 00:00:00,9.5,7.2,12.7,0.1,,,8.1,,1013.5,
2021-05-01 00:00:00,8.4,6,10.8,,,,6.9,,1014.8,
2021-05-02 00:00:00,7.7,3.6,12.4,4.9,,,5.8,,1020.7,
2021-05-03 00:00:00,10.2,2.5,16.4,0,,,10.1,,1019.9,
2021-05-04 00:00:00,11,8.5,13.4,,,,20.1,,1007.9,
2021-05-05 00:00:00,7.9,4.9,12,,,,11.9,,1011.9,
2021-05-06 00:00:00,7.5,5.6,9.6,,,,6.3,,1008.4,
2021-05-07 00:00:00,9.2,4,15.2,0,,,6.5,,1016.6,
2021-05-08 00:00:00,14.3,9.4,20.4,0.1,,,10.9,,1012.4,
2021-05-09 00:00:00,18.9,14.3,25.5,,,,13.2,,1001.5,
2021-05-10 00:00:00,14.4,11.5,17.8,,,,12.8,,1004.9,
2021-05-11 00:00:00,11.8,7.6,15,,,,7.9,,1010,
2021-05-12 00:00:00,10.9,6.2,14.2,,,,9.1,,1011.7,
2021-05-13 00:00:00,11.3,6.9,15.8,6.5,,,10.4,,1007.6,
2021-05-14 00:00:00,10.2,7.5,13.4,,,,8.9,,1008.7,
2021-05-15 00:00:00,11.1,8.3,15.9,,,,12.2,,1005.4,
2021-05-16 00:00:00,11.4,8.1,16.4,,,,13.2,,1003.7,
2021-05-17 00:00:00,11.7,9.5,14.1,5.4,,,15.1,,1008.6,
2021-05-18 00:00:00,12,8.7,16,2.1,,,10.8,,1016.1,
2021-05-19 00:00:00,11.3,8.8,14.4,6.7,,,10.5,,1019.6,
2021-05-20 00:00:00,11.8,5.9,16.5,0,,,11.3,,1020.4,
2021-05-21 00:00:00,13,10.2,16.9,0.9,,,18.6,,1008.9,
2021-05-22 00:00:00,11,8.9,14.3,4,,,17.8,,1008.9,
2021-05-23 00:00:00,11.7,7.7,16.4,0,,,13.5,,1014.6,
2021-05-24 00:00:00,10.7,8.6,13.5,,,,17,,1009.4,
2021-05-25 00:00:00,10.8,6.9,14.7,,,,16.4,,1018.5,
2021-05-26 00:00:00,11.5,9.2,14.1,,,,14.2,,1016.5,
2021-05-27 00:00:00,13.9,7.2,19.5,0,,,3.9,,1020.5,
2021-05-28 00:00:00,15.4,9.1,21.6,0,,,8.5,,1021.6,
2021-05-29 00:00:00,16.4,9.7,21.4,0,,,9.3,,1023.2,
2021-05-30 00:00:00,16.9,11.7,21.8,0,,,11.1,,1023.4,
2021-05-31 00:00:00,17.8,10.7,23.4,0,,,10.4,,1018.9,
2021-06-01 00:00:00,19.8,11.5,26.4,0,,,8.1,,1012.7,
2021-06-02 00:00:00,20.4,15.6,24.8,0.2,,,9.7,,1012.4,
2021-06-03 00:00:00,20.4,17,24.9,2.5,,,5.4,,1018.8,
2021-06-04 00:00:00,16.4,14,18.6,,,,9,,1021.1,
2021-06-05 00:00:00,15.2,11.5,19.3,,,,8.8,,1024.5,
2021-06-06 00:00:00,16.3,9.6,21.6,0,,,6.2,,1024.8,
2021-06-07 00:00:00,17.9,11.8,22.6,0,,,5.8,,1023.4,
2021-06-08 00:00:00,18.7,12,23.9,0,,,5.6,,1023.2,
2021-06-09 00:00:00,20.5,12.1,26.2,0,,,3.9,,1022.5,
2021-06-10 00:00:00,20.8,15.6,25.7,0,,,6.5,,1021.8,
2021-06-11 00:00:00,20.6,15,25.1,0,,,6.7,,1021.2,
2021-06-12 00:00:00,18.3,14.9,22.2,0,,,6.6,,1023.6,
2021-06-13 00:00:00,19.7,13.5,25.3,0,,,8.9,,1025.6,
2021-06-14 00:00:00,21.8,13.2,28.9,0,,,5.3,,1020.6,
2021-06-15 00:00:00,22.3,15.3,27.5,0,,,4.7,,1019,
2021-06-16 00:00:00,24.6,16.7,30.3,0,,,4.1,,1012.5,
2021-06-17 00:00:00,21.9,18.5,25.7,,,,7.3,,1010.5,
2021-06-18 00:00:00,20.9,18.4,23.7,,,,10.8,,1011.8,
2021-06-19 00:00:00,19,15.5,23.2,,,,5.9,,1012.9,
2021-06-20 00:00:00,19,14.5,23.7,,,,7.8,,1007.9,
2021-06-21 00:00:00,19.1,15,23.4,10.4,,,7.1,,1007.3,
2021-06-22 00:00:00,14.6,12.8,17.2,,,,8.2,,1013.3,
2021-06-23 00:00:00,13.4,12.1,15.1,0,,,9.7,,1020.6,
2021-06-24 00:00:00,15.7,11.6,20.5,0,,,7.8,,1021.7,
2021-06-25 00:00:00,15.4,9.6,19.2,16.2,,,5.8,,1020,
2021-06-26 00:00:00,17.2,14.7,20.6,,,,6.4,,1017,
2021-06-27 00:00:00,18.6,17,20.7,,,,6,,1013.2,
2021-06-28 00:00:00,17.9,15.3,22.8,,,,7.7,,1013.7,
2021-06-29 00:00:00,14.9,12.3,18.1,,,,4.5,,1014.1,
2021-06-30 00:00:00,14.9,13.3,17.4,,,,7.6,,1016.4,
2021-07-01 00:00:00,16.9,11.9,22.5,1.4,,,4.8,,1018.5,
2021-07-02 00:00:00,20.4,13,25.7,,,,3.5,,1017,
2021-07-03 00:00:00,19.7,16.9,21.9,0,,,6,,1014.3,
2021-07-04 00:00:00,17.9,15.5,22.4,,,,8.9,,1011.1,
2021-07-05 00:00:00,17.1,14,20,,,,8.3,,1008.5,
2021-07-06 00:00:00,18,14.8,20.8,,,,16.4,,1007.5,
2021-07-07 00:00:00,17.6,14.1,21.8,0.3,,,9.3,,1014.9,
2021-07-08 00:00:00,17,12.7,20.7,0.3,,,7,,1021.4,
2021-07-09 00:00:00,17.4,12.9,20.7,0,,,3.2,,1022.8,
2021-07-10 00:00:00,16.7,15.4,18.3,,,,5.3,,1017.2,
2021-07-11 00:00:00,17.7,12.9,22.5,0.3,,,4.4,,1016.2,
2021-07-12 00:00:00,18.1,15.1,22.4,,,,7.2,,1009.8,
2021-07-13 00:00:00,16.2,15.1,18,,,,8.1,,1012.1,
2021-07-14 00:00:00,17.3,15.1,20.4,,,,10.9,,1016.2,
2021-07-15 00:00:00,19,14.5,23.5,0,,,12.5,,1019.2,
2021-07-16 00:00:00,17.2,15.5,20.8,0,,,9.3,,1023.5,
2021-07-17 00:00:00,18.1,13.2,24.5,0,,,8.5,,1025.4,
2021-07-18 00:00:00,22.1,15.7,27.9,0,,,11.9,,1022.8,
2021-07-19 00:00:00,23.4,17.7,28.1,0,,,10.4,,1020.1,
2021-07-20 00:00:00,22.9,18,27.3,0,,,8.3,,1019.5,
2021-07-21 00:00:00,22.6,15.7,28,0.1,,,6.2,,1021.5,
2021-07-22 00:00:00,22.5,16.6,27,0,,,8,,1020.9,
2021-07-23 00:00:00,23.1,17,28.3,0.1,,,11.2,,1013.5,
2021-07-24 00:00:00,20.6,17.1,24.5,0.7,,,9.4,,1008.6,
2021-07-25 00:00:00,18.3,16.2,21.7,,,,9.9,,1007.7,
2021-07-26 00:00:00,18.5,15.4,23.4,5.9,,,8.4,,1011.9,
2021-07-27 00:00:00,17.1,16,18.4,5.5,,,7.9,,1012.7,
2021-07-28 00:00:00,17.9,14.8,21.7,2.7,,,12.1,,1013.2,
2021-07-29 00:00:00,17.5,13,22.2,0,,,10.6,,1014.5,
2021-07-30 00:00:00,17.8,13.6,21.6,0,,,13,,1010.6,
2021-07-31 00:00:00,17.5,13.3,22.4,1.2,,,10.2,,1012.3,
2021-08-01 00:00:00,17.2,13.1,22.6,,,,7.1,,1012.9,
2021-08-02 00:00:00,17,13.4,21.4,,,,5.7,,1015.1,
2021-08-03 00:00:00,16.1,14.4,18.3,,,,7.2,,1014,
2021-08-04 00:00:00,15.5,10.1,19.3,,,,3.3,,1013.1,
2021-08-05 00:00:00,17.8,15.3,22.3,,,,9.9,,1009.2,
2021-08-06 00:00:00,18,15.6,21.9,,,,15,,1005.6,
2021-08-07 00:00:00,15.8,12.8,20.7,,,,11.8,,1004.2,
2021-08-08 00:00:00,16.3,12.8,20.9,,,,13,,1012.1,
2021-08-09 00:00:00,16.7,12.7,20.8,,,,9.9,,1017,
2021-08-10 00:00:00,19,15.4,23,,,,7.3,,1017.8,
2021-08-11 00:00:00,19.9,14.3,25.2,,,,3.6,,1019.3,
2021-08-12 00:00:00,21.8,15,28.9,0,,,4,,1018.8,
2021-08-13 00:00:00,21.4,15.2,27.4,0,,,5.7,,1022.5,
2021-08-14 00:00:00,21.4,14.2,28.8,0,,,5.1,,1021.1,
2021-08-15 00:00:00,21.8,14.9,28.6,0,,,6.6,,1015.3,
2021-08-16 00:00:00,17.4,15.2,20,,,,11.1,,1017.7,
2021-08-17 00:00:00,15.3,11.7,18,0.2,,,8.6,,1022.1,
2021-08-18 00:00:00,17,14.3,21,,,,9.2,,1019.9,
2021-08-19 00:00:00,16.7,15.2,19.1,,,,6.6,,1017.3,
2021-08-20 00:00:00,18.2,13.3,23.8,,,,3.4,,1017.5,
2021-08-21 00:00:00,19.7,15,24.6,,,,8.5,,1016.5,
2021-08-22 00:00:00,17.9,14.8,21.3,0.4,,,11.2,,1020.3,
2021-08-23 00:00:00,17.1,14.4,19.5,,,,9.1,,1024.2,
2021-08-24 00:00:00,18.2,14.3,22.4,0,,,15,,1024,
2021-08-25 00:00:00,17.9,11.8,23.2,0.2,,,11.3,,1021.2,
2021-08-26 00:00:00,16.2,12.7,20.2,0,,,9.4,,1019,
2021-08-27 00:00:00,16.5,12.5,20.8,0,,,9.2,,1020,
2021-08-28 00:00:00,15.9,11.1,20.9,0.1,,,8.4,,1022.1,
2021-08-29 00:00:00,15.6,13.3,17.8,,,,8.9,,1022.2,
2021-08-30 00:00:00,17,13.9,21.2,,,,10.2,,1021.2,
2021-08-31 00:00:00,17.8,14.7,21.9,0.1,,,11.5,,1024.4,
2021-09-01 00:00:00,16.8,13.5,21.5,0,,,14.5,,1026.3,
2021-09-02 00:00:00,17.4,11.7,24,0,,,12.8,,1023.2,
2021-09-03 00:00:00,19.9,13,26.8,0,,,6.6,,1018.1,
2021-09-04 00:00:00,21,17.5,25.6,0.8,,,4.5,,1015.5,
2021-09-05 00:00:00,21.7,17.1,28.3,14.4,,,2.3,,1018.2,
2021-09-06 00:00:00,22,15.2,27.8,0,,,4.6,,1022.1,
2021-09-07 00:00:00,21.9,13.8,28.5,0,,,8.7,,1020.1,
2021-09-08 00:00:00,22.8,17.2,29.2,0.3,,,9,,1012.5,
2021-09-09 00:00:00,21.1,18.8,25.2,,,,8.7,,1011.2,
2021-09-10 00:00:00,19.6,17.5,22.9,,,,9,,1013.8,
2021-09-11 00:00:00,17,13.1,20.8,0,,,6.9,,1019.3,
2021-09-12 00:00:00,15.6,9.5,21.7,0,,,3.3,,1019.2,
2021-09-13 00:00:00,18.1,11.5,25.1,0,,,7.4,,1015.8,
2021-09-14 00:00:00,19.9,16.8,24.9,,,,4.8,,1011.7,
2021-09-15 00:00:00,18.9,17.2,21,,,,4.7,,1012.5,
2021-09-16 00:00:00,16.7,13.6,21.8,0,,,5,,1018.3,
2021-09-17 00:00:00,16.2,10.3,22.2,0,,,3.4,,1016.4,
2021-09-18 00:00:00,17.3,12.8,22.8,0.9,,,4.3,,1014,
2021-09-19 00:00:00,17.1,14.6,22.2,2.1,,,9.2,,1013.5,
2021-09-20 00:00:00,15.4,12.6,19.1,5.7,,,6.2,,1020.1,
2021-09-21 00:00:00,13.7,9.9,17.1,0,,,7.9,,1028.4,
2021-09-22 00:00:00,13.8,8.6,19.6,0,,,4.5,,1028,
2021-09-23 00:00:00,14.6,8.6,21.3,0,,,3.6,,1022.7,
2021-09-24 00:00:00,15.6,12,21.1,0,,,3.1,,1019.3,
2021-09-25 00:00:00,16.1,9.3,22.5,0.3,,,3,,1015.4,
2021-09-26 00:00:00,17.3,14.6,21.1,3.6,,,7.4,,1015.2,
2021-09-27 00:00:00,15.5,11.3,18.3,5.2,,,8.9,,1017,
2021-09-28 00:00:00,12.8,8.2,18.2,0,,,5,,1021.9,
2021-09-29 00:00:00,13,10.5,14.8,1.5,,,12,,1022.1,
2021-09-30 00:00:00,11,5,16.7,0,,,6.1,,1027.4,
2021-10-01 00:00:00,11.8,8.2,16.1,6.4,,,9.5,,1018,
2021-10-02 00:00:00,13.9,11.7,16.4,3,,,14,,1007.8,
2021-10-03 00:00:00,14,10.8,16.4,32.5,,,13.4,,1001.8,
2021-10-04 00:00:00,12.5,7.8,17.3,0,,,8.8,,1015.1,
2021-10-05 00:00:00,12.9,10.8,16.3,7.9,,,14.7,,1009.3,
2021-10-06 00:00:00,12.4,9.4,16.8,0,,,12.6,,1021.2,
2021-10-07 00:00:00,11.2,6.2,16.9,0,,,2.2,,1027.8,
2021-10-08 00:00:00,11.7,6.2,17.8,0,,,6.4,,1028.2,
2021-10-09 00:00:00,12,8.4,17.2,0,,,6,,1026.4,
2021-10-10 00:00:00,10.9,4.8,16.5,0,,,4.1,,1027.5,
2021-10-11 00:00:00,12.2,9.4,15.2,0,,,5.4,,1029,
2021-10-12 00:00:00,10.3,5.7,15.5,0,,,4.7,,1025.8,
2021-10-13 00:00:00,10.1,5.5,14.1,0,,,3.6,,1027.5,
2021-10-14 00:00:00,8.8,3,16.3,0,,,1.6,,1027.1,
2021-10-15 00:00:00,10.3,4.8,16.3,0,,,1.8,,1020.6,
2021-10-16 00:00:00,11,6.1,16.7,0,,,3,,1021.5,
2021-10-17 00:00:00,10.2,4.9,16.4,0,,,5.6,,1020.2,
2021-10-18 00:00:00,11.7,5.6,17.5,2.5,,,5.6,,1021.3,
2021-10-19 00:00:00,17.8,14.8,22.8,0,,,10.6,,1019.4,
2021-10-20 00:00:00,16.5,14.4,18.9,,,,17.2,,1008.8,
2021-10-21 00:00:00,10.7,5.2,13.5,,,,19.1,,1009.6,
2021-10-22 00:00:00,7.4,2.1,12.4,0,,,5.9,,1023.4,
2021-10-23 00:00:00,9.6,4.7,14.7,0.1,,,2.8,,1027.3,
2021-10-24 00:00:00,7.6,1.7,14.5,0,,,4.8,,1022.9,
2021-10-25 00:00:00,10.7,8.2,14.7,,,,6.6,,1019.9,
2021-10-26 00:00:00,11.1,7.1,14.8,0,,,8,,1023.8,
2021-10-27 00:00:00,10.8,7.9,15.9,0.2,,,4.5,,1024.4,
2021-10-28 00:00:00,11.4,6.7,17.6,0,,,7.7,,1015.4,
2021-10-29 00:00:00,12,10.1,14.3,,,,11.2,,1006.4,
2021-10-30 00:00:00,12.4,10.2,14.5,,,,9.6,,1001.8,
2021-10-31 00:00:00,11.4,8.7,15.9,,,,10.9,,1002.3,
2021-11-01 00:00:00,9,7.2,12.6,,,,11.8,,1002,
2021-11-02 00:00:00,8.8,7.6,11.4,,,,7.8,,1000.8,
2021-11-03 00:00:00,7.8,5.6,10.6,,,,6.6,,1001.9,
2021-11-04 00:00:00,7,4,9.4,,,,8.6,,1011.8,
2021-11-05 00:00:00,7.3,3.3,10.8,0,,,4.6,,1025.9,
2021-11-06 00:00:00,5.3,-0.4,11,0,,,4,,1031,
2021-11-07 00:00:00,9.2,6.1,12.3,,,,8.6,,1023.8,
2021-11-08 00:00:00,6.6,3.4,11.6,,,,2.5,,1025,
2021-11-09 00:00:00,4.9,0.8,11.6,0,,,1.4,,1026.5,
2021-11-10 00:00:00,3.9,-0.4,11.9,0,,,1.3,,1025.2,
2021-11-11 00:00:00,4.2,-1.3,11.7,0,,,2.3,,1025.1,
2021-11-12 00:00:00,6.4,0,13.6,0,,,6.6,,1019,
2021-11-13 00:00:00,10.5,9.4,12.2,,,,8.9,,1016.5,
2021-11-14 00:00:00,9.7,7.6,12,,,,6.7,,1020.6,
2021-11-15 00:00:00,6,5,7,,,,8,,1024.9,
2021-11-16 00:00:00,6.2,5.2,7.3,,,,3.2,,1023.9,
2021-11-17 00:00:00,9.2,6.5,13,,,,4.6,,1025,
2021-11-18 00:00:00,6.3,1.8,12,0,,,2.3,,1032.1,
2021-11-19 00:00:00,7.8,4.6,10.6,0,,,2.1,,1032.7,
2021-11-20 00:00:00,6.5,5.2,7.9,0,,,5.2,,1025.5,
2021-11-21 00:00:00,6,4.9,7.9,2,,,7.4,,1015.9,
2021-11-22 00:00:00,4.6,2.8,7.2,0,,,15.6,,1023.3,
2021-11-23 00:00:00,4,0.7,8,0,,,12.9,,1028.7,
2021-11-24 00:00:00,3.7,2.6,5,0,,,7.7,,1021.3,
2021-11-25 00:00:00,4.4,1.2,6,0.2,,,5.3,,1013.9,
2021-11-26 00:00:00,4.2,2.3,5.9,2.2,,,12.8,,1001.8,
2021-11-27 00:00:00,2.4,0.8,4.4,4.9,,,13.5,,991.5,
2021-11-28 00:00:00,3.4,1.4,4.5,0.6,,,13.6,,1002.8,
2021-11-29 00:00:00,1.7,-0.7,5.5,0,,,7.6,,1014.5,
2021-11-30 00:00:00,5.3,1.3,8,0.1,,,16.7,,1018.3,
2021-12-01 00:00:00,8.2,5.6,10,3,,,17,,1003.7,
2021-12-02 00:00:00,4,1.7,5.6,0,,,10.5,,1009.8,
2021-12-03 00:00:00,3,0.7,8.9,9.8,,,12.4,,1011.4,
2021-12-04 00:00:00,8.4,3.8,11.9,3.4,,,16.1,,1001.5,
2021-12-05 00:00:00,4.1,2.2,5.4,4.6,,,12.5,,1005.4,
2021-12-06 00:00:00,5.2,4.1,7,1.2,,,10.8,,1013.2,
2021-12-07 00:00:00,4.9,2.3,8,4,,,13.2,,1006.3,
2021-12-08 00:00:00,4.3,2.4,6.9,0.1,,,12.4,,999.7,
2021-12-09 00:00:00,3.8,1.5,6.4,1.2,,,12.2,,1006.3,
2021-12-10 00:00:00,5.9,3.5,7.9,11.5,,,16.9,,999.1,
2021-12-11 00:00:00,4.3,1.7,6.7,0.1,,,7.7,,1019.1,
2021-12-12 00:00:00,8.3,5.9,10.1,0.8,,,8.2,,1025.7,
2021-12-13 00:00:00,7.3,4.8,9,0,,,6,,1027.5,
2021-12-14 00:00:00,5.5,3.8,7.2,0,,,2,,1030.2,
2021-12-15 00:00:00,6.8,4.5,8.3,0,,,1.7,,1033.6,
2021-12-16 00:00:00,8.1,5.9,10.2,0,,,5,,1037.3,
2021-12-17 00:00:00,6.5,4.7,8.4,0,,,11.2,,1036.9,
2021-12-18 00:00:00,5.1,2.9,8.7,0,,,10.8,,1035.8,
2021-12-19 00:00:00,4.6,3.8,5.4,0,,,12,,1032.1,
2021-12-20 00:00:00,4.4,4.1,4.6,0,,,10,,1026.8,
2021-12-21 00:00:00,0.7,-1.8,4.1,0,,,4.7,,1024.3,
2021-12-22 00:00:00,-1.9,-2.5,-1.4,0,,,8.2,,1022.4,
2021-12-23 00:00:00,3.6,-2.6,9,0,,,7.9,,1014.1,
2021-12-24 00:00:00,8.2,7,9,6.9,,,6.4,,1007.7,
2021-12-25 00:00:00,8.9,8.3,9.9,2.4,,,4.3,,1004.3,
2021-12-26 00:00:00,9.1,8,11.8,2.1,,,6.5,,1003.4,
2021-12-27 00:00:00,10,8.4,12.3,6.8,,,12.8,,998,
2021-12-28 00:00:00,10.9,9.5,12.1,5.9,,,18.4,,999.7,
2021-12-29 00:00:00,11.9,8.8,14.9,,,,12.8,,1010.8,
2021-12-30 00:00:00,12.9,11,14.1,0,,,11.9,,1020.7,
2021-12-31 00:00:00,11.1,8.5,15.6,0,,,8,,1023.2,
